from,to,vote_commun,loi_commun
Jacob   Christian,Reiss   Frédéric,1,1
Jacob   Christian,Kamardine   Mansour,1,1
Jacob   Christian,Ciotti   Éric,1,1
Jacob   Christian,Le Grip   Constance,1,1
Jacob   Christian,Bazin   Thibault,1,1
Jacob   Christian,Thiériot   Jean-Louis,1,1
Jacob   Christian,Mazars   Stéphane,0,1
Jacob   Christian,Charvier   Fannette,0,1
Jacob   Christian,Paris   Didier,0,1
Jacob   Christian,Thourot   Alice,0,1
Jacob   Christian,Gipson   Séverine,0,1
Jacob   Christian,Chapelier   Annie,0,1
Jacob   Christian,Fabre   Catherine,0,1
Jacob   Christian,Ménard   Emmanuelle,1,1
Jacob   Christian,Jolivet   François,0,1
Jacob   Christian,Motin   Cendra,0,1
Jacob   Christian,Borowczyk   Julien,0,1
Jacob   Christian,Garcia   Laurent,0,1
Jacob   Christian,Cariou   Émilie,0,1
Jacob   Christian,Minot   Maxime,1,1
Jacob   Christian,Descamps   Béatrice,0,1
Jacob   Christian,Thomas   Valérie,0,1
Jacob   Christian,Moutchou   Naïma,0,1
Jacob   Christian,Manin   Josette,0,1
Jacob   Christian,Genetet   Anne,0,1
Jacob   Christian,Vuilletet   Guillaume,0,1
Jacob   Christian,Gauvain   Raphaël,0,1
Jacob   Christian,Kuster   Brigitte,1,1
Jacob   Christian,Terlier   Jean,0,1
Jacob   Christian,Rupin   Pacôme,0,1
Jacob   Christian,Florennes   Isabelle,0,1
Jacob   Christian,Braun-Pivet   Yaël,0,1
Jacob   Christian,Vialay   Michel,1,1
Jacob   Christian,Beaudouin-Hubiere   Sophie,0,1
Jacob   Christian,Fuchs   Bruno,0,1
Jacob   Christian,Corneloup   Josiane,1,1
Reiss   Frédéric,Kamardine   Mansour,1,1
Reiss   Frédéric,Ciotti   Éric,1,1
Reiss   Frédéric,Le Grip   Constance,1,1
Reiss   Frédéric,Bazin   Thibault,1,1
Reiss   Frédéric,Thiériot   Jean-Louis,1,1
Reiss   Frédéric,Mazars   Stéphane,0,1
Reiss   Frédéric,Charvier   Fannette,0,1
Reiss   Frédéric,Paris   Didier,0,1
Reiss   Frédéric,Thourot   Alice,0,1
Reiss   Frédéric,Gipson   Séverine,0,1
Reiss   Frédéric,Chapelier   Annie,0,1
Reiss   Frédéric,Fabre   Catherine,0,1
Reiss   Frédéric,Ménard   Emmanuelle,1,1
Reiss   Frédéric,Jolivet   François,0,1
Reiss   Frédéric,Motin   Cendra,0,1
Reiss   Frédéric,Borowczyk   Julien,0,1
Reiss   Frédéric,Garcia   Laurent,0,1
Reiss   Frédéric,Cariou   Émilie,0,1
Reiss   Frédéric,Minot   Maxime,1,1
Reiss   Frédéric,Descamps   Béatrice,0,1
Reiss   Frédéric,Thomas   Valérie,0,1
Reiss   Frédéric,Moutchou   Naïma,0,1
Reiss   Frédéric,Manin   Josette,0,1
Reiss   Frédéric,Genetet   Anne,0,1
Reiss   Frédéric,Vuilletet   Guillaume,0,1
Reiss   Frédéric,Gauvain   Raphaël,0,1
Reiss   Frédéric,Kuster   Brigitte,1,1
Reiss   Frédéric,Terlier   Jean,0,1
Reiss   Frédéric,Rupin   Pacôme,0,1
Reiss   Frédéric,Florennes   Isabelle,0,1
Reiss   Frédéric,Braun-Pivet   Yaël,0,1
Reiss   Frédéric,Vialay   Michel,1,1
Reiss   Frédéric,Beaudouin-Hubiere   Sophie,0,1
Reiss   Frédéric,Fuchs   Bruno,0,1
Reiss   Frédéric,Corneloup   Josiane,1,1
Kamardine   Mansour,Ciotti   Éric,1,1
Kamardine   Mansour,Le Grip   Constance,1,1
Kamardine   Mansour,Bazin   Thibault,1,1
Kamardine   Mansour,Thiériot   Jean-Louis,1,1
Kamardine   Mansour,Mazars   Stéphane,0,1
Kamardine   Mansour,Charvier   Fannette,0,1
Kamardine   Mansour,Paris   Didier,0,1
Kamardine   Mansour,Thourot   Alice,0,1
Kamardine   Mansour,Gipson   Séverine,0,1
